"name","metascore","console","userscore","date","date.formatted","Genre","Publisher"
"Splat Renegade Paintball",45,"PC",77,"Oct 11, 2005",2005-10-11,"Sports","Take-Two Interactive"
"Splatoon",81,"WIIU",87,"May 29, 2015",2015-05-29,"Shooter","Nintendo"
"Splatoon 2",83,"Switch",84,"Jul 21, 2017",2017-07-21,NA,NA
"Splatoon 2: Octo Expansion",82,"Switch",83,"Jun 13, 2018",2018-06-13,NA,NA
"Splatterhouse",62,"X360",77,"Nov 23, 2010",2010-11-23,"Action","Namco Bandai Games"
"Splatterhouse",62,"X360",77,"Nov 23, 2010",2010-11-23,"Action","Namco Bandai Games"
"Splatterhouse",59,"PS3",79,"Nov 23, 2010",2010-11-23,"Action","Namco Bandai Games"
"Splatterhouse",59,"PS3",79,"Nov 23, 2010",2010-11-23,"Action","Namco Bandai Games"
"Split/Second",82,"X360",81,"May 18, 2010",2010-05-18,"Racing","Disney Interactive Studios"
"Split/Second",82,"X360",81,"May 18, 2010",2010-05-18,"Racing","Disney Interactive Studios"
"Split/Second",82,"X360",81,"May 18, 2010",2010-05-18,"Racing","Disney Interactive Studios"
"Split/Second",82,"X360",81,"May 18, 2010",2010-05-18,"Racing","Disney Interactive Studios"
"Split/Second",79,"PC",81,"May 18, 2010",2010-05-18,"Racing","Disney Interactive Studios"
"Split/Second",79,"PC",81,"May 18, 2010",2010-05-18,"Racing","Disney Interactive Studios"
"Split/Second",79,"PC",81,"May 18, 2010",2010-05-18,"Racing","Disney Interactive Studios"
"Split/Second",79,"PC",81,"May 18, 2010",2010-05-18,"Racing","Disney Interactive Studios"
"Split/Second",63,"PSP",67,"Nov 15, 2010",2010-11-15,"Racing","Disney Interactive Studios"
"Split/Second",63,"PSP",67,"Nov 15, 2010",2010-11-15,"Racing","Disney Interactive Studios"
"Split/Second",63,"PSP",67,"Nov 15, 2010",2010-11-15,"Racing","Disney Interactive Studios"
"Split/Second",63,"PSP",67,"Nov 15, 2010",2010-11-15,"Racing","Disney Interactive Studios"
"Split/Second",84,"PS3",81,"May 18, 2010",2010-05-18,"Racing","Disney Interactive Studios"
"Split/Second",84,"PS3",81,"May 18, 2010",2010-05-18,"Racing","Disney Interactive Studios"
"Split/Second",84,"PS3",81,"May 18, 2010",2010-05-18,"Racing","Disney Interactive Studios"
"Split/Second",84,"PS3",81,"May 18, 2010",2010-05-18,"Racing","Disney Interactive Studios"
"Splosion Man",84,"X360",78,"Jul 22, 2009",2009-07-22,NA,NA
"SPOGS Racing",18,"WII",36,"Jul 7, 2008",2008-07-07,NA,NA
"SpongeBob SquarePants: Battle for Bikini Bottom",70,"XBOX",84,"Oct 31, 2003",2003-10-31,"Platform","THQ"
"SpongeBob SquarePants: Battle for Bikini Bottom",70,"XBOX",84,"Oct 31, 2003",2003-10-31,"Platform","THQ"
"SpongeBob SquarePants: Battle for Bikini Bottom",70,"XBOX",84,"Oct 31, 2003",2003-10-31,"Platform","THQ"
"SpongeBob SquarePants: Battle for Bikini Bottom",70,"XBOX",84,"Oct 31, 2003",2003-10-31,"Platform","THQ"
"SpongeBob SquarePants: Battle for Bikini Bottom",71,"PS2",87,"Oct 31, 2003",2003-10-31,"Platform","THQ"
"SpongeBob SquarePants: Battle for Bikini Bottom",71,"PS2",87,"Oct 31, 2003",2003-10-31,"Platform","THQ"
"SpongeBob SquarePants: Battle for Bikini Bottom",71,"PS2",87,"Oct 31, 2003",2003-10-31,"Platform","THQ"
"SpongeBob SquarePants: Battle for Bikini Bottom",71,"PS2",87,"Oct 31, 2003",2003-10-31,"Platform","THQ"
"SpongeBob SquarePants: Battle for Bikini Bottom",71,"GC",82,"Oct 31, 2003",2003-10-31,"Platform","THQ"
"SpongeBob SquarePants: Battle for Bikini Bottom",71,"GC",82,"Oct 31, 2003",2003-10-31,"Platform","THQ"
"SpongeBob SquarePants: Battle for Bikini Bottom",71,"GC",82,"Oct 31, 2003",2003-10-31,"Platform","THQ"
"SpongeBob SquarePants: Battle for Bikini Bottom",71,"GC",82,"Oct 31, 2003",2003-10-31,"Platform","THQ"
"SpongeBob SquarePants: Creature from the Krusty Krab",56,"PS2",78,"Oct 16, 2006",2006-10-16,"Platform","THQ"
"SpongeBob SquarePants: Creature from the Krusty Krab",56,"PS2",78,"Oct 16, 2006",2006-10-16,"Platform","THQ"
"SpongeBob SquarePants: Creature from the Krusty Krab",56,"PS2",78,"Oct 16, 2006",2006-10-16,"Platform","THQ"
"SpongeBob SquarePants: Creature from the Krusty Krab",57,"WII",55,"Nov 13, 2006",2006-11-13,"Platform","THQ"
"SpongeBob SquarePants: Creature from the Krusty Krab",57,"WII",55,"Nov 13, 2006",2006-11-13,"Platform","THQ"
"SpongeBob SquarePants: Creature from the Krusty Krab",57,"WII",55,"Nov 13, 2006",2006-11-13,"Platform","THQ"
"SpongeBob SquarePants: Creature from the Krusty Krab",56,"DS",62,"Oct 18, 2006",2006-10-18,"Platform","THQ"
"SpongeBob SquarePants: Creature from the Krusty Krab",56,"DS",62,"Oct 18, 2006",2006-10-18,"Platform","THQ"
"SpongeBob SquarePants: Creature from the Krusty Krab",56,"DS",62,"Oct 18, 2006",2006-10-18,"Platform","THQ"
"SpongeBob SquarePants: Lights, Camera, Pants!",59,"PS2",73,"Oct 21, 2005",2005-10-21,"Misc","THQ"
"SpongeBob SquarePants: Lights, Camera, Pants!",59,"PS2",73,"Oct 21, 2005",2005-10-21,"Misc","THQ"
"SpongeBob SquarePants: Lights, Camera, Pants!",59,"PS2",73,"Oct 21, 2005",2005-10-21,"Misc","THQ"
"SpongeBob SquarePants: Lights, Camera, Pants!",59,"PS2",73,"Oct 21, 2005",2005-10-21,"Misc","THQ"
"SpongeBob Squarepants: The Yellow Avenger",48,"PSP",46,"Mar 6, 2006",2006-03-06,NA,NA
"SpongeBob Squigglepants",59,"WII",NA,"Apr 12, 2011",2011-04-12,NA,NA
"SpongeBob Squigglepants 3D",64,"3DS",57,"May 17, 2011",2011-05-17,NA,NA
"Spore",84,"PC",53,"Sep 7, 2008",2008-09-07,"Strategy","Electronic Arts"
"Spore Creature Creator",83,"PC",77,"Jun 17, 2008",2008-06-17,NA,NA
"Spore Creatures",65,"DS",67,"Sep 7, 2008",2008-09-07,"Simulation","Electronic Arts"
"Spore Galactic Adventures",70,"PC",72,"Jun 23, 2009",2009-06-23,"Strategy","Electronic Arts"
"Spore Hero",61,"WII",72,"Oct 6, 2009",2009-10-06,"Simulation","Electronic Arts"
"Spore Hero Arena",49,"DS",22,"Oct 6, 2009",2009-10-06,"Simulation","Electronic Arts"
"Sports Champions",76,"PS3",79,"Sep 7, 2010",2010-09-07,"Sports","Sony Computer Entertainment"
"Sports Champions 2",69,"PS3",75,"Oct 30, 2012",2012-10-30,NA,NA
"Sports Jam",64,"DC",NA,"Jul 18, 2001",2001-07-18,NA,NA
"SportsBarVR",55,"PS4",60,"Oct 18, 2016",2016-10-18,NA,NA
"Sportsfriends",82,"PS4",63,"May 6, 2014",2014-05-06,NA,NA
"SPRay",42,"WII",47,"Dec 3, 2008",2008-12-03,"Action","Tecmo Koei"
"Spring Break",69,"PC",71,"Sep 10, 2002",2002-09-10,NA,NA
"Sprint Vector",84,"PC",72,"Feb 8, 2018",2018-02-08,NA,NA
"Sprint Vector",82,"PS4",75,"Feb 13, 2018",2018-02-13,NA,NA
"Sprung",48,"DS",58,"Dec 8, 2004",2004-12-08,NA,NA
"Spy Chameleon",71,"XONE",63,"May 22, 2015",2015-05-22,NA,NA
"Spy Fiction",61,"PS2",NA,"Aug 31, 2004",2004-08-31,"Action","Sega"
"Spy Hunter",51,"VITA",68,"Oct 9, 2012",2012-10-09,"Racing","Midway Games"
"Spy Hunter",51,"VITA",68,"Oct 9, 2012",2012-10-09,"Racing","Midway Games"
"Spy Hunter",51,"VITA",68,"Oct 9, 2012",2012-10-09,"Racing","Midway Games"
"Spy Hunter",71,"GC",NA,"Mar 11, 2002",2002-03-11,"Racing","Midway Games"
"Spy Hunter",71,"GC",NA,"Mar 11, 2002",2002-03-11,"Racing","Midway Games"
"Spy Hunter",71,"GC",NA,"Mar 11, 2002",2002-03-11,"Racing","Midway Games"
"Spy Hunter",71,"XBOX",NA,"Mar 10, 2002",2002-03-10,"Racing","Midway Games"
"Spy Hunter",71,"XBOX",NA,"Mar 10, 2002",2002-03-10,"Racing","Midway Games"
"Spy Hunter",71,"XBOX",NA,"Mar 10, 2002",2002-03-10,"Racing","Midway Games"
"Spy Hunter",84,"PS2",80,"Sep 24, 2001",2001-09-24,"Racing","Midway Games"
"Spy Hunter",84,"PS2",80,"Sep 24, 2001",2001-09-24,"Racing","Midway Games"
"Spy Hunter",84,"PS2",80,"Sep 24, 2001",2001-09-24,"Racing","Midway Games"
"Spy Hunter",64,"GBA",NA,"May 19, 2002",2002-05-19,"Racing","Midway Games"
"Spy Hunter",64,"GBA",NA,"May 19, 2002",2002-05-19,"Racing","Midway Games"
"Spy Hunter",64,"GBA",NA,"May 19, 2002",2002-05-19,"Racing","Midway Games"
"Spy Hunter 2",57,"PS2",64,"Nov 20, 2003",2003-11-20,"Racing","Midway Games"
"Spy Hunter 2",57,"PS2",64,"Nov 20, 2003",2003-11-20,"Racing","Midway Games"
"Spy Hunter 2",57,"XBOX",NA,"Nov 24, 2003",2003-11-24,"Racing","Midway Games"
"Spy Hunter 2",57,"XBOX",NA,"Nov 24, 2003",2003-11-24,"Racing","Midway Games"
"Spy Hunter: Nowhere to Run",51,"PS2",63,"Sep 5, 2006",2006-09-05,NA,NA
"Spy Hunter: Nowhere to Run",51,"XBOX",40,"Sep 5, 2006",2006-09-05,NA,NA
"Spy vs. Spy",53,"XBOX",81,"Apr 6, 2005",2005-04-06,NA,NA
"Spyborgs",66,"WII",63,"Sep 22, 2009",2009-09-22,"Action","Capcom"
"Spyglass Board Games",54,"X360",38,"Aug 1, 2007",2007-08-01,NA,NA
"Spyro 2: Season of Flame",76,"GBA",76,"Sep 25, 2002",2002-09-25,"Platform","Vivendi Games"
"Spyro Orange: The Cortex Conspiracy",60,"GBA",65,"Jun 3, 2004",2004-06-03,"Action","Vivendi Games"
"Spyro: A Hero's Tail",64,"XBOX",83,"Nov 3, 2004",2004-11-03,"Platform","Vivendi Games"
"Spyro: A Hero's Tail",64,"XBOX",83,"Nov 3, 2004",2004-11-03,"Platform","Vivendi Games"
"Spyro: A Hero's Tail",64,"XBOX",83,"Nov 3, 2004",2004-11-03,"Platform","Vivendi Games"
"Spyro: A Hero's Tail",60,"PS2",79,"Nov 3, 2004",2004-11-03,"Platform","Vivendi Games"
"Spyro: A Hero's Tail",60,"PS2",79,"Nov 3, 2004",2004-11-03,"Platform","Vivendi Games"
"Spyro: A Hero's Tail",60,"PS2",79,"Nov 3, 2004",2004-11-03,"Platform","Vivendi Games"
"Spyro: A Hero's Tail",62,"GC",79,"Nov 3, 2004",2004-11-03,"Platform","Vivendi Games"
"Spyro: A Hero's Tail",62,"GC",79,"Nov 3, 2004",2004-11-03,"Platform","Vivendi Games"
"Spyro: A Hero's Tail",62,"GC",79,"Nov 3, 2004",2004-11-03,"Platform","Vivendi Games"
"Spyro: Attack of the Rhynocs",72,"GBA",74,"Oct 27, 2003",2003-10-27,"Platform","Universal Interactive"
"Spyro: Enter the Dragonfly",48,"GC",55,"Nov 8, 2002",2002-11-08,"Platform","Universal Interactive"
"Spyro: Enter the Dragonfly",48,"GC",55,"Nov 8, 2002",2002-11-08,"Platform","Universal Interactive"
"Spyro: Enter the Dragonfly",56,"PS2",42,"Nov 3, 2002",2002-11-03,"Platform","Universal Interactive"
"Spyro: Enter the Dragonfly",56,"PS2",42,"Nov 3, 2002",2002-11-03,"Platform","Universal Interactive"
"Spyro: Season of Ice",74,"GBA",79,"Oct 29, 2001",2001-10-29,"Platform","Vivendi Games"
"Spyro: Shadow Legacy",50,"DS",58,"Oct 18, 2005",2005-10-18,"Action","Vivendi Games"
"Spyro: Year of the Dragon",91,"PS",89,"Oct 23, 2000",2000-10-23,"Platform","Sony Computer Entertainment"
"Squad Assault: Second Wave",65,"PC",NA,"Aug 31, 2005",2005-08-31,NA,NA
"Squad Assault: West Front",68,"PC",NA,"Nov 2, 2003",2003-11-02,NA,NA
"Squad Leader",46,"PC",NA,"Oct 24, 2000",2000-10-24,NA,NA
"Squeeballs Party",59,"WII",NA,"Oct 12, 2009",2009-10-12,"Puzzle","Performance Designed Products"
"Squeeballs Party",59,"WII",NA,"Oct 12, 2009",2009-10-12,"Puzzle","Performance Designed Products"
"Squids Odyssey",72,"3DS",NA,"Jul 3, 2014",2014-07-03,NA,NA
"Squids Odyssey",68,"WIIU",62,"May 22, 2014",2014-05-22,NA,NA
"SSX",93,"PS2",84,"Oct 30, 2000",2000-10-30,"Sports","Electronic Arts"
"SSX",93,"PS2",84,"Oct 30, 2000",2000-10-30,"Sports","Electronic Arts"
"SSX",93,"PS2",84,"Oct 30, 2000",2000-10-30,"Sports","Electronic Arts"
"SSX",82,"X360",64,"Feb 28, 2012",2012-02-28,"Sports","Electronic Arts"
"SSX",82,"X360",64,"Feb 28, 2012",2012-02-28,"Sports","Electronic Arts"
"SSX",82,"X360",64,"Feb 28, 2012",2012-02-28,"Sports","Electronic Arts"
"SSX",81,"PS3",68,"Feb 28, 2012",2012-02-28,"Sports","Electronic Arts"
"SSX",81,"PS3",68,"Feb 28, 2012",2012-02-28,"Sports","Electronic Arts"
"SSX",81,"PS3",68,"Feb 28, 2012",2012-02-28,"Sports","Electronic Arts"
"SSX 3",63,"GBA",72,"Nov 11, 2003",2003-11-11,"Sports","Electronic Arts"
"SSX 3",63,"GBA",72,"Nov 11, 2003",2003-11-11,"Sports","Electronic Arts"
"SSX 3",63,"GBA",72,"Nov 11, 2003",2003-11-11,"Sports","Electronic Arts"
"SSX 3",63,"GBA",72,"Nov 11, 2003",2003-11-11,"Sports","Electronic Arts"
"SSX 3",92,"XBOX",88,"Oct 20, 2003",2003-10-20,"Sports","Electronic Arts"
"SSX 3",92,"XBOX",88,"Oct 20, 2003",2003-10-20,"Sports","Electronic Arts"
"SSX 3",92,"XBOX",88,"Oct 20, 2003",2003-10-20,"Sports","Electronic Arts"
"SSX 3",92,"XBOX",88,"Oct 20, 2003",2003-10-20,"Sports","Electronic Arts"
"SSX 3",93,"PS2",89,"Oct 20, 2003",2003-10-20,"Sports","Electronic Arts"
"SSX 3",93,"PS2",89,"Oct 20, 2003",2003-10-20,"Sports","Electronic Arts"
"SSX 3",93,"PS2",89,"Oct 20, 2003",2003-10-20,"Sports","Electronic Arts"
"SSX 3",93,"PS2",89,"Oct 20, 2003",2003-10-20,"Sports","Electronic Arts"
"SSX 3",92,"GC",88,"Oct 20, 2003",2003-10-20,"Sports","Electronic Arts"
"SSX 3",92,"GC",88,"Oct 20, 2003",2003-10-20,"Sports","Electronic Arts"
"SSX 3",92,"GC",88,"Oct 20, 2003",2003-10-20,"Sports","Electronic Arts"
"SSX 3",92,"GC",88,"Oct 20, 2003",2003-10-20,"Sports","Electronic Arts"
"SSX Blur",74,"WII",80,"Feb 27, 2007",2007-02-27,"Sports","Electronic Arts"
"SSX On Tour",80,"PS2",80,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",80,"PS2",80,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",80,"PS2",80,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",80,"PS2",80,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",81,"XBOX",81,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",81,"XBOX",81,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",81,"XBOX",81,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",81,"XBOX",81,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",80,"GC",76,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",80,"GC",76,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",80,"GC",76,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",80,"GC",76,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",79,"PSP",80,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",79,"PSP",80,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",79,"PSP",80,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX On Tour",79,"PSP",80,"Oct 11, 2005",2005-10-11,"Sports","Electronic Arts"
"SSX Tricky",88,"XBOX",87,"Dec 10, 2001",2001-12-10,"Sports","Electronic Arts"
"SSX Tricky",88,"XBOX",87,"Dec 10, 2001",2001-12-10,"Sports","Electronic Arts"
"SSX Tricky",88,"XBOX",87,"Dec 10, 2001",2001-12-10,"Sports","Electronic Arts"
"SSX Tricky",88,"XBOX",87,"Dec 10, 2001",2001-12-10,"Sports","Electronic Arts"
"SSX Tricky",92,"PS2",89,"Nov 5, 2001",2001-11-05,"Sports","Electronic Arts"
"SSX Tricky",92,"PS2",89,"Nov 5, 2001",2001-11-05,"Sports","Electronic Arts"
"SSX Tricky",92,"PS2",89,"Nov 5, 2001",2001-11-05,"Sports","Electronic Arts"
"SSX Tricky",92,"PS2",89,"Nov 5, 2001",2001-11-05,"Sports","Electronic Arts"
"SSX Tricky",87,"GC",85,"Dec 2, 2001",2001-12-02,"Sports","Electronic Arts"
"SSX Tricky",87,"GC",85,"Dec 2, 2001",2001-12-02,"Sports","Electronic Arts"
"SSX Tricky",87,"GC",85,"Dec 2, 2001",2001-12-02,"Sports","Electronic Arts"
"SSX Tricky",87,"GC",85,"Dec 2, 2001",2001-12-02,"Sports","Electronic Arts"
"SSX Tricky",66,"GBA",NA,"Oct 31, 2002",2002-10-31,"Sports","Electronic Arts"
"SSX Tricky",66,"GBA",NA,"Oct 31, 2002",2002-10-31,"Sports","Electronic Arts"
"SSX Tricky",66,"GBA",NA,"Oct 31, 2002",2002-10-31,"Sports","Electronic Arts"
"SSX Tricky",66,"GBA",NA,"Oct 31, 2002",2002-10-31,"Sports","Electronic Arts"
"Stacked with Daniel Negreanu",61,"XBOX",NA,"May 30, 2006",2006-05-30,"Misc","Myelin Media"
"Stacked with Daniel Negreanu",61,"XBOX",NA,"May 30, 2006",2006-05-30,"Misc","Myelin Media"
"Stacked with Daniel Negreanu",61,"XBOX",NA,"May 30, 2006",2006-05-30,"Misc","Myelin Media"
"Stacked with Daniel Negreanu",63,"PS2",53,"May 31, 2006",2006-05-31,"Misc","Myelin Media"
"Stacked with Daniel Negreanu",63,"PS2",53,"May 31, 2006",2006-05-31,"Misc","Myelin Media"
"Stacked with Daniel Negreanu",63,"PS2",53,"May 31, 2006",2006-05-31,"Misc","Myelin Media"
"Stacked with Daniel Negreanu",54,"PC",56,"May 30, 2006",2006-05-30,"Misc","Myelin Media"
"Stacked with Daniel Negreanu",54,"PC",56,"May 30, 2006",2006-05-30,"Misc","Myelin Media"
"Stacked with Daniel Negreanu",54,"PC",56,"May 30, 2006",2006-05-30,"Misc","Myelin Media"
"Stacked with Daniel Negreanu",63,"PSP",NA,"Oct 6, 2006",2006-10-06,"Misc","Myelin Media"
"Stacked with Daniel Negreanu",63,"PSP",NA,"Oct 6, 2006",2006-10-06,"Misc","Myelin Media"
"Stacked with Daniel Negreanu",63,"PSP",NA,"Oct 6, 2006",2006-10-06,"Misc","Myelin Media"
"Stacking",84,"X360",81,"Feb 9, 2011",2011-02-09,NA,NA
"Stacking",80,"PC",77,"Mar 6, 2012",2012-03-06,NA,NA
"Stacking",83,"PS3",76,"Feb 8, 2011",2011-02-08,NA,NA
"Stacking: The Lost Hobo King",71,"X360",88,"Apr 6, 2011",2011-04-06,NA,NA
"Stake: Fortune Fighters",26,"XBOX",37,"May 6, 2003",2003-05-06,"Fighting","Metro 3D"
"Stalin vs. Martians",25,"PC",41,"Apr 29, 2009",2009-04-29,NA,NA
"Star Conflict",75,"PC",70,"Feb 27, 2013",2013-02-27,NA,NA
"Star Control: Origins",76,"PC",56,"Sep 20, 2018",2018-09-20,NA,NA
"Star Fox 64 3D",81,"3DS",81,"Sep 9, 2011",2011-09-09,"Shooter","Nintendo"
"Star Fox Adventures",82,"GC",78,"Sep 22, 2002",2002-09-22,"Adventure","Nintendo"
"Star Fox Command",76,"DS",72,"Aug 28, 2006",2006-08-28,"Shooter","Nintendo"
"Star Fox Guard",74,"WIIU",73,"Apr 22, 2016",2016-04-22,NA,NA
"Star Fox Zero",69,"WIIU",74,"Apr 22, 2016",2016-04-22,NA,NA
"Star Fox: Assault",67,"GC",81,"Feb 14, 2005",2005-02-14,"Shooter","Nintendo"
"Star Hammer: The Vanguard Prophecy",69,"PC",61,"Jun 4, 2015",2015-06-04,NA,NA
"Star Ocean 4: The Last Hope - 4K & Full HD Remaster",72,"PS4",75,"Nov 28, 2017",2017-11-28,NA,NA
"Star Ocean: First Departure",74,"PSP",73,"Oct 21, 2008",2008-10-21,"Role-Playing","Square Enix"
"Star Ocean: Integrity and Faithlessness",58,"PS4",64,"Jun 28, 2016",2016-06-28,NA,NA
"Star Ocean: Second Evolution",75,"PSP",75,"Jan 19, 2009",2009-01-19,"Role-Playing","Square Enix"
"Star Ocean: The Last Hope",72,"X360",73,"Feb 23, 2009",2009-02-23,"Role-Playing","Square Enix"
"Star Ocean: The Last Hope International",74,"PS3",68,"Feb 8, 2010",2010-02-08,"Role-Playing","Square Enix"
"Star Ocean: Till the End of Time",80,"PS2",85,"Aug 31, 2004",2004-08-31,NA,NA
"Star Raiders",35,"X360",59,"May 11, 2011",2011-05-11,NA,NA
"Star Soldier R",64,"WII",NA,"May 19, 2008",2008-05-19,NA,NA
"Star Trek Away Team",64,"PC",67,"Mar 19, 2001",2001-03-19,NA,NA
"Star Trek Bridge Commander",82,"PC",76,"Feb 27, 2002",2002-02-27,NA,NA
"Star Trek ConQuest Online",63,"PC",NA,"Jul 14, 2000",2000-07-14,NA,NA
"Star Trek Online",66,"PC",62,"Feb 2, 2010",2010-02-02,"Role-Playing","Atari"
"Star Trek Starfleet Command: Orion Pirates",78,"PC",76,"Jul 1, 2001",2001-07-01,NA,NA
"Star Trek The Video Game",42,"X360",26,"Apr 23, 2013",2013-04-23,NA,NA
"Star Trek The Video Game",45,"PS3",20,"Apr 23, 2013",2013-04-23,NA,NA
"Star Trek The Video Game",43,"PC",23,"Apr 23, 2013",2013-04-23,NA,NA
"Star Trek: Armada II",65,"PC",77,"Nov 12, 2001",2001-11-12,NA,NA
"Star Trek: Bridge Crew",75,"PS4",71,"May 30, 2017",2017-05-30,NA,NA
"Star Trek: Bridge Crew",78,"PC",76,"May 30, 2017",2017-05-30,NA,NA
"Star Trek: Conquest",49,"WII",49,"Nov 20, 2007",2007-11-20,"Strategy","Bethesda Softworks"
"Star Trek: Conquest",49,"WII",49,"Nov 20, 2007",2007-11-20,"Strategy","Bethesda Softworks"
"Star Trek: Conquest",54,"PS2",88,"Nov 20, 2007",2007-11-20,"Strategy","Bethesda Softworks"
"Star Trek: Conquest",54,"PS2",88,"Nov 20, 2007",2007-11-20,"Strategy","Bethesda Softworks"
"Star Trek: D-A-C",53,"X360",70,"May 13, 2009",2009-05-13,NA,NA
"Star Trek: D-A-C",50,"PC",40,"Nov 12, 2009",2009-11-12,NA,NA
"Star Trek: Deep Space Nine: The Fallen",81,"PC",76,"Nov 15, 2000",2000-11-15,NA,NA
"Star Trek: Elite Force II",78,"PC",76,"Jun 25, 2003",2003-06-25,NA,NA
"Star Trek: Encounters",51,"PS2",82,"Oct 4, 2006",2006-10-04,NA,NA
"Star Trek: Invasion",76,"PS",75,"Jun 29, 2000",2000-06-29,"Simulation","Activision"
"Star Trek: Klingon Academy",74,"PC",72,"Jun 21, 2000",2000-06-21,NA,NA
"Star Trek: Legacy",64,"X360",56,"Dec 14, 2006",2006-12-14,"Simulation","Ubisoft"
"Star Trek: Legacy",64,"X360",56,"Dec 14, 2006",2006-12-14,"Simulation","Ubisoft"
"Star Trek: Legacy",56,"PC",40,"Dec 5, 2006",2006-12-05,"Simulation","Ubisoft"
"Star Trek: Legacy",56,"PC",40,"Dec 5, 2006",2006-12-05,"Simulation","Ubisoft"
"Star Trek: New Worlds",52,"PC",70,"Sep 7, 2000",2000-09-07,NA,NA
"Star Trek: Shattered Universe",41,"XBOX",40,"Jan 14, 2004",2004-01-14,"Simulation","Global Star"
"Star Trek: Shattered Universe",41,"XBOX",40,"Jan 14, 2004",2004-01-14,"Simulation","Global Star"
"Star Trek: Shattered Universe",42,"PS2",83,"Jan 13, 2004",2004-01-13,"Simulation","Global Star"
"Star Trek: Shattered Universe",42,"PS2",83,"Jan 13, 2004",2004-01-13,"Simulation","Global Star"
"Star Trek: Starfleet Command III",78,"PC",75,"Nov 6, 2002",2002-11-06,NA,NA
"Star Trek: Tactical Assault",64,"PSP",79,"Nov 14, 2006",2006-11-14,"Strategy","Ubisoft"
"Star Trek: Tactical Assault",64,"PSP",79,"Nov 14, 2006",2006-11-14,"Strategy","Ubisoft"
"Star Trek: Tactical Assault",63,"DS",70,"Oct 26, 2006",2006-10-26,"Strategy","Ubisoft"
"Star Trek: Tactical Assault",63,"DS",70,"Oct 26, 2006",2006-10-26,"Strategy","Ubisoft"
"Star Trek: Voyager Elite Force",52,"PS2",64,"Dec 6, 2001",2001-12-06,"Shooter","Codemasters"
"Star Trek: Voyager Elite Force",86,"PC",79,"Sep 20, 2000",2000-09-20,"Shooter","Codemasters"
"Star Trek: Voyager Elite Force Expansion Pack",62,"PC",75,"May 9, 2001",2001-05-09,NA,NA
"Star Wars Battlefront",72,"PC",35,"Nov 17, 2015",2015-11-17,NA,NA
"Star Wars Battlefront",75,"XONE",45,"Nov 17, 2015",2015-11-17,NA,NA
"Star Wars Battlefront",73,"PS4",50,"Nov 17, 2015",2015-11-17,NA,NA
"Star Wars Battlefront II",66,"XONE",9,"Nov 17, 2017",2017-11-17,NA,NA
"Star Wars Battlefront II",68,"PS4",10,"Nov 14, 2017",2017-11-14,NA,NA
"Star Wars Battlefront II",65,"PC",10,"Nov 17, 2017",2017-11-17,NA,NA
"Star Wars Battlefront: Elite Squadron",61,"DS",56,"Nov 3, 2009",2009-11-03,"Shooter","LucasArts"
"Star Wars Battlefront: Elite Squadron",61,"DS",56,"Nov 3, 2009",2009-11-03,"Shooter","LucasArts"
"Star Wars Battlefront: Elite Squadron",63,"PSP",80,"Nov 3, 2009",2009-11-03,"Shooter","LucasArts"
"Star Wars Battlefront: Elite Squadron",63,"PSP",80,"Nov 3, 2009",2009-11-03,"Shooter","LucasArts"
"Star Wars Battlefront: Outer Rim",70,"PS4",59,"Apr 5, 2016",2016-04-05,NA,NA
"Star Wars Battlefront: Renegade Squadron",73,"PSP",79,"Oct 9, 2007",2007-10-09,"Shooter","LucasArts"
